yeast_id,complementing_human_id,noncomplementing_human_id,complement_sim,noncomplement_sim,complement_higher,method,num_paralogs,embedding_filename,model,layer_config,similarity_method,similarity_filename,input_file,layer_config_parsed,model_parsed,embedding_type,similarities_method,similarity_method_parsed
P25342,Q9UH03,Q8IYM1,0.654079794883728,0.8207736015319824,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P32337,O00410,O60518,0.8359234929084778,0.9272267818450928,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P38221,O95674,Q92903,0.87629234790802,0.8939633369445801,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.8625603318214417,0.8796070218086243,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9303084015846252,0.9313144683837892,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.8688439130783081,0.8504363298416138,TRUE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.8689253330230713,0.86239093542099,TRUE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.8387446999549866,0.902288258075714,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.8503554463386536,0.8421735763549805,TRUE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P54839,Q01581,P54868,0.9346622228622437,0.8971496820449829,TRUE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
Q07478,Q13838,O00148,0.8438275456428528,0.8821303844451904,FALSE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.7501612901687622,0.7390440106391907,TRUE,Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.9982634782791138,0.9913322925567628,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9907839298248292,0.9939640164375304,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9956090450286864,0.9816522002220154,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P07263,P12081,P49590,0.9746370315551758,0.971582293510437,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P07283,O15305,Q92871,0.9858599305152892,0.9896493554115297,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.968510627746582,0.9860442280769348,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.9926716089248656,0.9812753200531006,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.978947639465332,0.7151498794555664,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P14742,O94808,Q06210,0.9927669167518616,0.9914834499359132,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.965705931186676,0.9899793863296508,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9403228759765624,0.9052114486694336,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P32337,O00410,O60518,0.9711906909942628,0.9921748042106628,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P38221,O95674,Q92903,0.9810865521430968,0.9831016659736632,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.973871409893036,0.9592467546463012,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.98882395029068,0.9864087104797364,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9319056272506714,0.981243371963501,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9365350008010864,0.94028472900390625,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9639967679977416,0.9730632305145264,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9775638580322266,0.9754204154014589,TRUE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P54839,Q01581,P54868,0.9878352880477904,0.988372564315796,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
Q07478,Q13838,O00148,0.9802199602127076,0.9843596816062928,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.9701404571533204,0.971974551677704,FALSE,SWE Embeddings,2,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,proST-esm1b,last_8,cosine,small.fasta.last_8.proST-esm1b.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_8,proST-esm1b,sequence_embeddings_swe,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.5170068027210885,0.4332344213649852,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P04801,P26639,A2RTX5,0.5369127516778524,0.4733009708737864,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P05453,Q8IYD1,P15170,0.4088952654232424,0.3851744186046512,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07263,P12081,P49590,0.4556962025316455,0.4061930783242258,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07283,O15305,Q92871,0.5686274509803921,0.5381679389312977,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07807,P00374,Q86XF0,0.2922374429223744,0.2831858407079646,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P09938,Q7LG56,P31350,0.568922305764411,0.5823095823095823,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P11353,Q9LR75,Q93Z96,0.425,0.1875,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P14742,O94808,Q06210,0.5554016620498615,0.5402455661664393,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P15496,Q13907,Q9BXS1,0.4123711340206185,0.3230240549828179,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P25342,Q9UH03,Q8IYM1,0.3950276243093922,0.3928571428571428,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P32337,O00410,O60518,0.2874779541446208,0.2773972602739726,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38221,O95674,Q92903,0.3376344086021505,0.3484536082474226,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38523,Q9HAV7,Q8TAA5,0.3361702127659574,0.2622950819672131,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40303,O14818,Q8TAA3,0.5708661417322834,0.5325670498084292,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40518,Q9BPX5,O15511,0.28125,0.2631578947368421,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40857,Q6Y1H2,B0YJ81,0.2862453531598513,0.2550335570469799,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53039,Q969M3,Q8N8F6,0.3272727272727272,0.3137931034482759,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53378,Q9NRH3,P23258,0.3866943866943867,0.3804573804573805,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P54839,Q01581,P54868,0.4035714285714286,0.4091778202676864,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q07478,Q13838,O00148,0.6169265033407573,0.6057906458797327,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q99190,Q9NZ01,Q5HYJ1,0.2759643916913946,0.2532637075718015,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,proST-esm1b,last_8,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P00817,Q15181,Q9H2U2,0.9966034293174744,0.9875422716140748,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.998142957687378,0.9983903169631958,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.993602991104126,0.9944323897361756,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P07263,P12081,P49590,0.9964868426322936,0.997953236103058,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P07283,O15305,Q92871,0.9978535175323486,0.9975484609603882,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.996594786643982,0.9965458512306212,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.995993673801422,0.9956733584403992,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.9967273473739624,0.9706862568855286,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P14742,O94808,Q06210,0.9987332820892334,0.9987916946411132,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9919147491455078,0.9957351088523864,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9938772320747375,0.9981083869934082,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P32337,O00410,O60518,0.9990543723106384,0.999419331550598,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P38221,O95674,Q92903,0.9929052591323853,0.992172360420227,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.9960421323776244,0.9962543249130248,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.998142957687378,0.9993044137954712,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9948896169662476,0.9889012575149536,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9967843294143676,0.9897616505622864,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9972495436668396,0.9983524680137634,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.978935956954956,0.9781291484832764,TRUE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P54839,Q01581,P54868,0.9940031170845032,0.9966926574707032,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
Q07478,Q13838,O00148,0.99647456407547,0.996856451034546,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.9930915832519532,0.9979823231697084,FALSE,Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.9979255199432372,0.9974245429039,TRUE,SWE Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings_swe,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9991368651390076,0.998119592666626,TRUE,SWE Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings_swe,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9955316185951232,0.9908576011657716,TRUE,SWE Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings_swe,similarities_cosine,cosine
P07263,P12081,P49590,0.9982443451881408,0.998754620552063,FALSE,SWE Embeddings,2,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,progen2-small,last_1,cosine,small.fasta.last_1.progen2-small.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_1,progen2-small,sequence_embeddings_swe,similarities_cosine,cosine
