yeast_id,human_paralog_id,complements,similarity_score,similarity_rank,method,num_paralogs_in_group,embedding_filename,model,layer_config,similarity_method
P09938,Q7LG56,TRUE,0.568922305764411,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P11353,Q9LR75,TRUE,0.425,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P11353,Q93Z96,FALSE,0.1875,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P14742,O94808,TRUE,0.5554016620498615,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P14742,Q06210,FALSE,0.5402455661664393,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P15496,Q13907,TRUE,0.4123711340206185,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P15496,Q9BXS1,FALSE,0.3230240549828179,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P25342,Q9UH03,TRUE,0.3950276243093922,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P25342,Q8IYM1,FALSE,0.3928571428571428,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32337,O00410,TRUE,0.2874779541446208,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32337,O60518,FALSE,0.2773972602739726,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32347,P06132,TRUE,0.4986595174262734,1,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32347,P29680,TRUE,0.3638743455497382,2,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32347,O22886,FALSE,0.3218673218673218,3,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P32347,Q93ZB6,FALSE,0.2505800464037123,4,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P38221,Q92903,FALSE,0.3484536082474226,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P38221,O95674,TRUE,0.3376344086021505,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P38523,Q9HAV7,TRUE,0.3361702127659574,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P38523,Q8TAA5,FALSE,0.2622950819672131,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40303,O14818,TRUE,0.5708661417322834,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40303,Q8TAA3,FALSE,0.5325670498084292,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40518,Q9BPX5,TRUE,0.28125,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40518,O15511,FALSE,0.2631578947368421,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40857,Q6Y1H2,TRUE,0.2862453531598513,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P40857,B0YJ81,FALSE,0.2550335570469799,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P53039,Q969M3,TRUE,0.3272727272727272,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P53039,Q8N8F6,FALSE,0.3137931034482759,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P53378,Q9NRH3,TRUE,0.3866943866943867,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P53378,P23258,FALSE,0.3804573804573805,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P54839,P54868,FALSE,0.4091778202676864,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P54839,Q01581,TRUE,0.4035714285714286,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P63261,FALSE,0.8906666666666667,1,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P60709,FALSE,0.888,2,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P68032,FALSE,0.8673740053050398,3,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P68133,FALSE,0.8647214854111406,4,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P63267,TRUE,0.8643617021276596,5,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,P62736,FALSE,0.8620689655172413,6,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P60010,Q562R1,TRUE,0.8297872340425532,7,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
Q07478,Q13838,TRUE,0.6169265033407573,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
Q07478,O00148,FALSE,0.6057906458797327,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
Q99190,Q9NZ01,TRUE,0.2759643916913946,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
Q99190,Q5HYJ1,FALSE,0.2532637075718015,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,progen2-medium,last_4,cosine
P00817,Q15181,TRUE,0.9751254320144652,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P00817,Q9H2U2,FALSE,0.960013508796692,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9H4B7,FALSE,0.9929984211921692,1,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q3ZCM7,TRUE,0.9760076999664308,2,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9BUF5,FALSE,0.9509870409965516,3,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q13509,FALSE,0.9302954077720642,4,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P04350,TRUE,0.9234538078308104,5,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q13885,FALSE,0.9174718856811525,6,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9BVA1,FALSE,0.9136690497398376,7,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P07437,FALSE,0.9099562764167786,8,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P68371,FALSE,0.906514048576355,9,Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P04801,P26639,TRUE,0.963134765625,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P04801,A2RTX5,FALSE,0.953381597995758,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P05453,Q8IYD1,TRUE,0.8730162382125854,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P05453,P15170,FALSE,0.8385382890701294,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07263,P12081,TRUE,0.9470177292823792,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07263,P49590,FALSE,0.9397416710853576,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07283,O15305,TRUE,0.9737290143966676,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07283,Q92871,FALSE,0.9640560746192932,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07807,Q86XF0,FALSE,0.9305984377861024,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P07807,P00374,TRUE,0.9174885153770448,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,A7E2Y1,TRUE,0.852476179599762,1,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P35749,TRUE,0.8166388869285583,2,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P35580,FALSE,0.7827143669128418,3,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P12883,FALSE,0.7686156630516052,4,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,Q9UKX2,FALSE,0.7122434377670288,5,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P12882,TRUE,0.7055931091308594,6,Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P09938,P31350,FALSE,0.9584457874298096,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P09938,Q7LG56,TRUE,0.9570709466934204,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P11353,Q9LR75,TRUE,0.9241988658905028,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P11353,Q93Z96,FALSE,0.8505399227142334,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P14742,O94808,TRUE,0.9684156775474548,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P14742,Q06210,FALSE,0.9530526995658876,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P15496,Q9BXS1,FALSE,0.9294586777687072,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P15496,Q13907,TRUE,0.9196712970733644,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P25342,Q8IYM1,FALSE,0.9288465976715088,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P25342,Q9UH03,TRUE,0.907459318637848,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32337,O60518,FALSE,0.9718925952911376,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32337,O00410,TRUE,0.9324703812599182,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,P06132,TRUE,0.9481117129325868,1,Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,O22886,FALSE,0.9268859028816224,2,Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,Q93ZB6,FALSE,0.920651912689209,3,Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,P29680,TRUE,0.9176616668701172,4,Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P38221,O95674,TRUE,0.9191281795501708,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P38221,Q92903,FALSE,0.907312273979187,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P38523,Q9HAV7,TRUE,0.9158452153205872,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P38523,Q8TAA5,FALSE,0.8909897208213806,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40303,Q8TAA3,FALSE,0.975374400615692,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40303,O14818,TRUE,0.9694825410842896,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40518,Q9BPX5,TRUE,0.9005811214447021,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40518,O15511,FALSE,0.865077018737793,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40857,B0YJ81,FALSE,0.9159780740737916,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P40857,Q6Y1H2,TRUE,0.910057783126831,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P53039,Q8N8F6,FALSE,0.951464295387268,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P53039,Q969M3,TRUE,0.9239414930343628,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P53378,Q9NRH3,TRUE,0.8249523639678955,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P53378,P23258,FALSE,0.8209376335144043,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P54839,P54868,FALSE,0.9569212794303894,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P54839,Q01581,TRUE,0.9457439184188844,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,Q562R1,TRUE,0.9934996962547302,1,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P63261,FALSE,0.9780787825584412,2,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P60709,FALSE,0.9755511283874512,3,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P68133,FALSE,0.9736332893371582,4,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P68032,FALSE,0.972553253173828,5,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P63267,TRUE,0.9688543677330016,6,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P60010,P62736,FALSE,0.9673930406570436,7,Embeddings,7,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
Q07478,O00148,FALSE,0.9604979753494264,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
Q07478,Q13838,TRUE,0.9604116678237916,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
Q99190,Q5HYJ1,FALSE,0.9515813589096068,1,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
Q99190,Q9NZ01,TRUE,0.8535565733909607,2,Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings.idx.similarities_cosine,progen2-medium,last_8,cosine
P00817,Q15181,TRUE,0.9800564050674438,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P00817,Q9H2U2,FALSE,0.96759033203125,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9H4B7,FALSE,0.9903722405433656,1,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q3ZCM7,TRUE,0.9807823300361632,2,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9BUF5,FALSE,0.9774327874183656,3,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P04350,TRUE,0.962850034236908,4,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q13509,FALSE,0.9623381495475768,5,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q13885,FALSE,0.9575414061546326,6,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,Q9BVA1,FALSE,0.9563931226730348,7,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P07437,FALSE,0.9542158842086792,8,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P02557,P68371,FALSE,0.953644335269928,9,SWE Embeddings,9,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P04801,P26639,TRUE,0.9690772891044616,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P04801,A2RTX5,FALSE,0.9593686461448668,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P05453,Q8IYD1,TRUE,0.9307750463485718,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P05453,P15170,FALSE,0.9098820090293884,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07263,P49590,FALSE,0.9583953022956848,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07263,P12081,TRUE,0.9474096298217772,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07283,O15305,TRUE,0.990176796913147,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07283,Q92871,FALSE,0.980212390422821,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07807,Q86XF0,FALSE,0.9761298894882202,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P07807,P00374,TRUE,0.9712088704109192,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,A7E2Y1,TRUE,0.8518913984298706,1,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P35749,TRUE,0.81455397605896,2,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P35580,FALSE,0.7803157567977905,3,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P12883,FALSE,0.7657188177108765,4,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,Q9UKX2,FALSE,0.7089091539382935,5,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P08964,P12882,TRUE,0.7020330429077148,6,SWE Embeddings,6,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P09938,Q7LG56,TRUE,0.9784626960754396,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P09938,P31350,FALSE,0.9704638719558716,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P11353,Q9LR75,TRUE,0.9745217561721802,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P11353,Q93Z96,FALSE,0.8792386054992676,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P14742,O94808,TRUE,0.9747685790061952,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P14742,Q06210,FALSE,0.961370587348938,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P15496,Q9BXS1,FALSE,0.9773569703102112,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P15496,Q13907,TRUE,0.9772939085960388,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P25342,Q8IYM1,FALSE,0.944547712802887,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P25342,Q9UH03,TRUE,0.929919958114624,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32337,O60518,FALSE,0.9720848798751832,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32337,O00410,TRUE,0.9331265687942504,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,P06132,TRUE,0.965171217918396,1,SWE Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,P29680,TRUE,0.9482842683792114,2,SWE Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,O22886,FALSE,0.9373610019683838,3,SWE Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P32347,Q93ZB6,FALSE,0.9371283054351808,4,SWE Embeddings,4,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P38221,O95674,TRUE,0.9387301206588744,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P38221,Q92903,FALSE,0.9352623820304872,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P38523,Q9HAV7,TRUE,0.9620805382728576,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P38523,Q8TAA5,FALSE,0.9492526650428772,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40303,Q8TAA3,FALSE,0.980796754360199,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40303,O14818,TRUE,0.9768437147140504,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40518,Q9BPX5,TRUE,0.8604573011398315,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40518,O15511,FALSE,0.8601107597351074,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40857,Q6Y1H2,TRUE,0.9528359174728394,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P40857,B0YJ81,FALSE,0.9451147317886353,2,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
P53039,Q8N8F6,FALSE,0.968870222568512,1,SWE Embeddings,2,small.fasta.last_8.progen2-medium.sequence_embeddings_swe.idx.similarities_cosine,progen2-medium,last_8,cosine
